283.166666666667;-14.8333333333333;1
283.333333333333;-14.8333333333333;1
283.5;-14.8333333333333;1
283.666666666667;-14.8333333333333;1
283.833333333333;-14.8333333333333;1
284;-14.8333333333333;1
283.166666666667;-14.6666666666667;1
283.333333333333;-14.6666666666667;1
283.5;-14.6666666666667;1
283.666666666667;-14.6666666666667;1
283.833333333333;-14.6666666666667;1
284;-14.6666666666667;1
283;-14.5;1
283.166666666667;-14.5;1
283.333333333333;-14.5;1
283.5;-14.5;1
283.666666666667;-14.5;1
283.833333333333;-14.5;1
282.833333333333;-14.3333333333333;1
283;-14.3333333333333;1
283.166666666667;-14.3333333333333;1
283.333333333333;-14.3333333333333;1
283.5;-14.3333333333333;1
283.666666666667;-14.3333333333333;1
282.833333333333;-14.1666666666667;1
283;-14.1666666666667;1
283.166666666667;-14.1666666666667;1
283.333333333333;-14.1666666666667;1
283.5;-14.1666666666667;1
283.666666666667;-14.1666666666667;1
282.833333333333;-14;1
283;-14;1
283.166666666667;-14;1
283.333333333333;-14;1
283.5;-14;1
283.666666666667;-14;1
282.833333333333;-13.8333333333333;1
283;-13.8333333333333;1
283.166666666667;-13.8333333333333;1
283.333333333333;-13.8333333333333;1
283.5;-13.8333333333333;1
283.666666666667;-13.8333333333333;1
282.833333333333;-13.6666666666667;1
283;-13.6666666666667;1
283.166666666667;-13.6666666666667;1
283.333333333333;-13.6666666666667;1
283.5;-13.6666666666667;1
283.666666666667;-13.6666666666667;1
282.833333333333;-13.5;1
283;-13.5;1
283.166666666667;-13.5;1
283.333333333333;-13.5;1
283.5;-13.5;1
283.666666666667;-13.5;1
282.833333333333;-13.3333333333333;1
283;-13.3333333333333;1
283.166666666667;-13.3333333333333;1
283.333333333333;-13.3333333333333;1
283.5;-13.3333333333333;1
283.666666666667;-13.3333333333333;1
282.666666666667;-13.1666666666667;1
282.833333333333;-13.1666666666667;1
283;-13.1666666666667;1
283.166666666667;-13.1666666666667;1
283.333333333333;-13.1666666666667;1
283.5;-13.1666666666667;1
282.5;-13;1
282.666666666667;-13;1
282.833333333333;-13;1
283;-13;1
283.166666666667;-13;1
283.333333333333;-13;1
282.5;-12.8333333333333;1
282.666666666667;-12.8333333333333;1
282.833333333333;-12.8333333333333;1
283;-12.8333333333333;1
283.166666666667;-12.8333333333333;1
283.333333333333;-12.8333333333333;1
282.333333333333;-12.6666666666667;1
282.5;-12.6666666666667;1
282.666666666667;-12.6666666666667;1
282.833333333333;-12.6666666666667;1
283;-12.6666666666667;1
283.166666666667;-12.6666666666667;1
282.333333333333;-12.5;1
282.5;-12.5;1
282.666666666667;-12.5;1
282.833333333333;-12.5;1
283;-12.5;1
283.166666666667;-12.5;1
282.166666666667;-12.3333333333333;1
282.333333333333;-12.3333333333333;1
282.5;-12.3333333333333;1
282.666666666667;-12.3333333333333;1
282.833333333333;-12.3333333333333;1
283;-12.3333333333333;1
282;-12.1666666666667;1
282.166666666667;-12.1666666666667;1
282.333333333333;-12.1666666666667;1
282.5;-12.1666666666667;1
282.666666666667;-12.1666666666667;1
282.833333333333;-12.1666666666667;1
282;-12;1
282.166666666667;-12;1
282.333333333333;-12;1
282.5;-12;1
282.666666666667;-12;1
282.833333333333;-12;1
281.833333333333;-11.8333333333333;1
282;-11.8333333333333;1
282.166666666667;-11.8333333333333;1
282.333333333333;-11.8333333333333;1
282.5;-11.8333333333333;1
282.666666666667;-11.8333333333333;1
281.833333333333;-11.6666666666667;1
282;-11.6666666666667;1
282.166666666667;-11.6666666666667;1
282.333333333333;-11.6666666666667;1
282.5;-11.6666666666667;1
282.666666666667;-11.6666666666667;1
281.666666666667;-11.5;1
281.833333333333;-11.5;1
282;-11.5;1
282.166666666667;-11.5;1
282.333333333333;-11.5;1
282.5;-11.5;1
281.5;-11.3333333333333;1
281.666666666667;-11.3333333333333;1
281.833333333333;-11.3333333333333;1
282;-11.3333333333333;1
282.166666666667;-11.3333333333333;1
282.333333333333;-11.3333333333333;1
281.5;-11.1666666666667;1
281.666666666667;-11.1666666666667;1
281.833333333333;-11.1666666666667;1
282;-11.1666666666667;1
282.166666666667;-11.1666666666667;1
282.333333333333;-11.1666666666667;1
281.5;-11;1
281.666666666667;-11;1
281.833333333333;-11;1
282;-11;1
282.166666666667;-11;1
282.333333333333;-11;1
281.166666666667;-10.8333333333333;1
281.333333333333;-10.8333333333333;1
281.5;-10.8333333333333;1
281.666666666667;-10.8333333333333;1
281.833333333333;-10.8333333333333;1
282;-10.8333333333333;1
281.166666666667;-10.6666666666667;1
281.333333333333;-10.6666666666667;1
281.5;-10.6666666666667;1
281.666666666667;-10.6666666666667;1
281.833333333333;-10.6666666666667;1
282;-10.6666666666667;1
281;-10.5;1
281.166666666667;-10.5;1
281.333333333333;-10.5;1
281.5;-10.5;1
281.666666666667;-10.5;1
281.833333333333;-10.5;1
281;-10.3333333333333;1
281.166666666667;-10.3333333333333;1
281.333333333333;-10.3333333333333;1
281.5;-10.3333333333333;1
281.666666666667;-10.3333333333333;1
281.833333333333;-10.3333333333333;1
280.833333333333;-10.1666666666667;1
281;-10.1666666666667;1
281.166666666667;-10.1666666666667;1
281.333333333333;-10.1666666666667;1
281.5;-10.1666666666667;1
281.666666666667;-10.1666666666667;1
280.833333333333;-10;1
281;-10;1
281.166666666667;-10;1
281.333333333333;-10;1
281.5;-10;1
281.666666666667;-10;1
280.833333333333;-9.83333333333334;1
281;-9.83333333333334;1
281.166666666667;-9.83333333333334;1
281.333333333333;-9.83333333333334;1
281.5;-9.83333333333334;1
281.666666666667;-9.83333333333334;1
280.666666666667;-9.66666666666667;1
280.833333333333;-9.66666666666667;1
281;-9.66666666666667;1
281.166666666667;-9.66666666666667;1
281.333333333333;-9.66666666666667;1
281.5;-9.66666666666667;1
280.666666666667;-9.5;1
280.833333333333;-9.5;1
281;-9.5;1
281.166666666667;-9.5;1
281.333333333333;-9.5;1
281.5;-9.5;1
280.5;-9.33333333333334;1
280.666666666667;-9.33333333333334;1
280.833333333333;-9.33333333333334;1
281;-9.33333333333334;1
281.166666666667;-9.33333333333334;1
281.333333333333;-9.33333333333334;1
280.5;-9.16666666666667;1
280.666666666667;-9.16666666666667;1
280.833333333333;-9.16666666666667;1
281;-9.16666666666667;1
281.166666666667;-9.16666666666667;1
281.333333333333;-9.16666666666667;1
280.333333333333;-9;1
280.5;-9;1
280.666666666667;-9;1
280.833333333333;-9;1
281;-9;1
281.166666666667;-9;1
280.333333333333;-8.83333333333334;1
280.5;-8.83333333333334;1
280.666666666667;-8.83333333333334;1
280.833333333333;-8.83333333333334;1
281;-8.83333333333334;1
281.166666666667;-8.83333333333334;1
280.333333333333;-8.66666666666667;1
280.5;-8.66666666666667;1
280.666666666667;-8.66666666666667;1
280.833333333333;-8.66666666666667;1
281;-8.66666666666667;1
281.166666666667;-8.66666666666667;1
280.166666666667;-8.5;1
280.333333333333;-8.5;1
280.5;-8.5;1
280.666666666667;-8.5;1
280.833333333333;-8.5;1
281;-8.5;1
280;-8.33333333333334;1
280.166666666667;-8.33333333333334;1
280.333333333333;-8.33333333333334;1
280.5;-8.33333333333334;1
280.666666666667;-8.33333333333334;1
280.833333333333;-8.33333333333334;1
279.833333333333;-8.16666666666667;1
280;-8.16666666666667;1
280.166666666667;-8.16666666666667;1
280.333333333333;-8.16666666666667;1
280.5;-8.16666666666667;1
280.666666666667;-8.16666666666667;1
279.833333333333;-8;1
280;-8;1
280.166666666667;-8;1
280.333333333333;-8;1
280.5;-8;1
280.666666666667;-8;1
279.666666666667;-7.83333333333334;1
279.833333333333;-7.83333333333334;1
280;-7.83333333333334;1
280.166666666667;-7.83333333333334;1
280.333333333333;-7.83333333333334;1
280.5;-7.83333333333334;1
279.5;-7.66666666666667;1
279.666666666667;-7.66666666666667;1
279.833333333333;-7.66666666666667;1
280;-7.66666666666667;1
280.166666666667;-7.66666666666667;1
280.333333333333;-7.66666666666667;1
279.5;-7.5;1
279.666666666667;-7.5;1
279.833333333333;-7.5;1
280;-7.5;1
280.166666666667;-7.5;1
280.333333333333;-7.5;1
279.5;-7.33333333333334;1
279.666666666667;-7.33333333333334;1
279.833333333333;-7.33333333333334;1
280;-7.33333333333334;1
280.166666666667;-7.33333333333334;1
280.333333333333;-7.33333333333334;1
279.333333333333;-7.16666666666667;1
279.5;-7.16666666666667;1
279.666666666667;-7.16666666666667;1
279.833333333333;-7.16666666666667;1
280;-7.16666666666667;1
280.166666666667;-7.16666666666667;1
279.166666666667;-7;1
279.333333333333;-7;1
279.5;-7;1
279.666666666667;-7;1
279.833333333333;-7;1
280;-7;1
279;-6.83333333333334;1
279.166666666667;-6.83333333333334;1
279.333333333333;-6.83333333333334;1
279.5;-6.83333333333334;1
279.666666666667;-6.83333333333334;1
279.833333333333;-6.83333333333334;1
278.666666666667;-6.66666666666667;1
278.833333333333;-6.66666666666667;1
279;-6.66666666666667;1
279.166666666667;-6.66666666666667;1
279.333333333333;-6.66666666666667;1
279.5;-6.66666666666667;1
278.5;-6.5;1
278.666666666667;-6.5;1
278.833333333333;-6.5;1
279;-6.5;1
279.166666666667;-6.5;1
279.333333333333;-6.5;1
278.166666666667;-6.33333333333334;1
278.333333333333;-6.33333333333334;1
278.5;-6.33333333333334;1
278.666666666667;-6.33333333333334;1
278.833333333333;-6.33333333333334;1
279;-6.33333333333334;1
278;-6.16666666666667;1
278.166666666667;-6.16666666666667;1
278.333333333333;-6.16666666666667;1
278.5;-6.16666666666667;1
278.666666666667;-6.16666666666667;1
278.833333333333;-6.16666666666667;1
